"scenario","predictor","Block","BlockRho","True","FG","Model","Estimate","Bias","nobs","run_number"
"scenarioB","X_5","indep",0,-0.8,-0.674849940060538,"LASSO",-0.41080210599759,0.38919789400241,200,7
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,7
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,7
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,7
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,7
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,7
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,7
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,7
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,7
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,7
"scenarioB","X_1","strong",0.6,0.4,0.514196382980995,"SSL",0.344266817024014,-0.0557331829759865,200,8
"scenarioB","X_2","strong",0.6,-0.5,-0.573247143143258,"SSL",-0.402171996168664,0.0978280038313358,200,8
"scenarioB","X_3","weak",0.3,0.6,0.548677200107989,"SSL",0.41793300503924,-0.18206699496076,200,8
"scenarioB","X_4","weak",0.3,0.75,0.897465922650551,"SSL",0.78185902736468,0.0318590273646797,200,8
"scenarioB","X_5","indep",0,-0.8,-0.992273641742657,"SSL",-0.884976134296654,-0.0849761342966538,200,8
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_13","indep",0,0,NA,"SSL",0.15304811719961,0.15304811719961,200,8
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,8
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,8
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,8
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,8
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,8
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,8
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,8
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,8
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,8
"scenarioB","X_1","strong",0.6,0.4,0.514196382980995,"LASSO",0.316725166814917,-0.0832748331850831,200,8
"scenarioB","X_2","strong",0.6,-0.5,-0.573247143143258,"LASSO",-0.376355202831483,0.123644797168517,200,8
"scenarioB","X_3","weak",0.3,0.6,0.548677200107989,"LASSO",0.408605117256702,-0.191394882743298,200,8
"scenarioB","X_4","weak",0.3,0.75,0.897465922650551,"LASSO",0.77956941113201,0.0295694111320098,200,8
"scenarioB","X_5","indep",0,-0.8,-0.992273641742657,"LASSO",-0.87065766967717,-0.07065766967717,200,8
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,8
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,8
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,8
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,8
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,8
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,8
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,8
"scenarioB","X_13","indep",0,0,NA,"LASSO",0.146182362357986,0.146182362357986,200,8
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,8
"scenarioB","X_15","indep",0,0,NA,"LASSO",-0.0393687735984064,-0.0393687735984064,200,8
"scenarioB","X_16","indep",0,0,NA,"LASSO",-0.0458538074689628,-0.0458538074689628,200,8
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,8
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,8
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,8
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,8
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,8
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,8
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,8
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,8
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,8
"scenarioB","X_1","strong",0.6,0.4,0.313207314705634,"SSL",0.10458706218815,-0.29541293781185,200,9
"scenarioB","X_2","strong",0.6,-0.5,-0.550177694997897,"SSL",-0.514467273611346,-0.0144672736113459,200,9
"scenarioB","X_3","weak",0.3,0.6,0.442678616252293,"SSL",0.415286853083444,-0.184713146916556,200,9
"scenarioB","X_4","weak",0.3,0.75,0.618531212488356,"SSL",0.638460929103074,-0.111539070896926,200,9
"scenarioB","X_5","indep",0,-0.8,-0.757062915489988,"SSL",-0.77549484384837,0.0245051561516304,200,9
"scenarioB","X_6","indep",0,0,NA,"SSL",-0.192627752319651,-0.192627752319651,200,9
"scenarioB","X_7","indep",0,0,NA,"SSL",-0.179887591069056,-0.179887591069056,200,9
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,9
"scenarioB","X_9","indep",0,0,NA,"SSL",0.0753064759874569,0.0753064759874569,200,9
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,9
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,9
"scenarioB","X_12","indep",0,0,NA,"SSL",0.13272539819451,0.13272539819451,200,9
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,9
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,9
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,9
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,9
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,9
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0.179229649627782,0.179229649627782,200,9
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,9
"scenarioB","X_20","weak",0.3,0,NA,"SSL",-0.149009440685116,-0.149009440685116,200,9
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,9
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,9
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,9
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0.14230861660167,0.14230861660167,200,9
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,9
"scenarioB","X_1","strong",0.6,0.4,0.313207314705634,"LASSO",0.0860476019266601,-0.31395239807334,200,9
"scenarioB","X_2","strong",0.6,-0.5,-0.550177694997897,"LASSO",-0.441899845578405,0.0581001544215948,200,9
"scenarioB","X_3","weak",0.3,0.6,0.442678616252293,"LASSO",0.380102823499142,-0.219897176500858,200,9
"scenarioB","X_4","weak",0.3,0.75,0.618531212488356,"LASSO",0.576220232293779,-0.173779767706221,200,9
"scenarioB","X_5","indep",0,-0.8,-0.757062915489988,"LASSO",-0.711847409031263,0.0881525909687375,200,9
"scenarioB","X_6","indep",0,0,NA,"LASSO",-0.174842497925181,-0.174842497925181,200,9
"scenarioB","X_7","indep",0,0,NA,"LASSO",-0.142983377965344,-0.142983377965344,200,9
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,9
"scenarioB","X_9","indep",0,0,NA,"LASSO",0.0541570706419915,0.0541570706419915,200,9
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,9
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,9
"scenarioB","X_12","indep",0,0,NA,"LASSO",0.105199367133173,0.105199367133173,200,9
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,9
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,9
"scenarioB","X_15","indep",0,0,NA,"LASSO",0.0246809500837661,0.0246809500837661,200,9
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,9
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,9
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0.156650209227173,0.156650209227173,200,9
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,9
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",-0.100340515586622,-0.100340515586622,200,9
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,9
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,9
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,9
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0.096215091637674,0.096215091637674,200,9
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,9
"scenarioB","X_1","strong",0.6,0.4,0.435407271491652,"SSL",0,-0.4,200,10
"scenarioB","X_2","strong",0.6,-0.5,-0.578405530425839,"SSL",-0.23332800801847,0.26667199198153,200,10
"scenarioB","X_3","weak",0.3,0.6,0.668026434448128,"SSL",0.578701363538704,-0.0212986364612955,200,10
"scenarioB","X_4","weak",0.3,0.75,0.659889048949801,"SSL",0.567759522656306,-0.182240477343694,200,10
"scenarioB","X_5","indep",0,-0.8,-0.722763927875045,"SSL",-0.655185448246275,0.144814551753725,200,10
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,10
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,10
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,10
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,10
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,10
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,10
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,10
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,10
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,10
"scenarioB","X_1","strong",0.6,0.4,0.435407271491652,"LASSO",0,-0.4,200,10
"scenarioB","X_2","strong",0.6,-0.5,-0.578405530425839,"LASSO",-0.150554242021287,0.349445757978713,200,10
"scenarioB","X_3","weak",0.3,0.6,0.668026434448128,"LASSO",0.471205974556932,-0.128794025443068,200,10
"scenarioB","X_4","weak",0.3,0.75,0.659889048949801,"LASSO",0.488154459357657,-0.261845540642343,200,10
"scenarioB","X_5","indep",0,-0.8,-0.722763927875045,"LASSO",-0.558610531390039,0.241389468609961,200,10
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_10","indep",0,0,NA,"LASSO",0.0448701453367707,0.0448701453367707,200,10
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,10
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,10
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,10
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0.0666617304984526,0.0666617304984526,200,10
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,10
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,10
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,10
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,10
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,10
"scenarioB","X_1","strong",0.6,0.4,0.459848674121373,"SSL",0.419124096188186,0.0191240961881857,200,11
"scenarioB","X_2","strong",0.6,-0.5,-0.424626559455094,"SSL",-0.327173085575985,0.172826914424015,200,11
"scenarioB","X_3","weak",0.3,0.6,0.409600674614817,"SSL",0.299757391298637,-0.300242608701363,200,11
"scenarioB","X_4","weak",0.3,0.75,0.819374312285358,"SSL",0.748756298403154,-0.00124370159684628,200,11
"scenarioB","X_5","indep",0,-0.8,-0.817389499523783,"SSL",-0.786936305720319,0.0130636942796808,200,11
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_12","indep",0,0,NA,"SSL",-0.134953514771438,-0.134953514771438,200,11
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,11
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,11
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,11
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0.186555803591752,0.186555803591752,200,11
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0.125466338381165,0.125466338381165,200,11
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,11
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,11
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,11
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,11
"scenarioB","X_1","strong",0.6,0.4,0.459848674121373,"LASSO",0.093742791343537,-0.306257208656463,200,11
"scenarioB","X_2","strong",0.6,-0.5,-0.424626559455094,"LASSO",0,0.5,200,11
"scenarioB","X_3","weak",0.3,0.6,0.409600674614817,"LASSO",0.254659625480864,-0.345340374519136,200,11
"scenarioB","X_4","weak",0.3,0.75,0.819374312285358,"LASSO",0.552823825742782,-0.197176174257218,200,11
"scenarioB","X_5","indep",0,-0.8,-0.817389499523783,"LASSO",-0.575258066868102,0.224741933131898,200,11
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,11
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,11
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,11
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0.105446074237898,0.105446074237898,200,11
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0.0752305145121275,0.0752305145121275,200,11
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,11
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,11
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,11
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,11
"scenarioB","X_1","strong",0.6,0.4,0.341780041306598,"SSL",0.121179608297694,-0.278820391702306,200,12
"scenarioB","X_2","strong",0.6,-0.5,-0.413053315011964,"SSL",-0.258263303025021,0.241736696974979,200,12
"scenarioB","X_3","weak",0.3,0.6,0.571393732413638,"SSL",0.507997789914453,-0.0920022100855465,200,12
"scenarioB","X_4","weak",0.3,0.75,0.595614647163276,"SSL",0.552583171610664,-0.197416828389336,200,12
"scenarioB","X_5","indep",0,-0.8,-0.72789279844025,"SSL",-0.696283669254483,0.103716330745517,200,12
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_8","indep",0,0,NA,"SSL",-0.179233580095299,-0.179233580095299,200,12
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,12
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,12
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0.307814010226425,0.307814010226425,200,12
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,12
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,12
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,12
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,12
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,12
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,12
"scenarioB","X_1","strong",0.6,0.4,0.341780041306598,"LASSO",0,-0.4,200,12
"scenarioB","X_2","strong",0.6,-0.5,-0.413053315011964,"LASSO",-0.0397357596717993,0.460264240328201,200,12
"scenarioB","X_3","weak",0.3,0.6,0.571393732413638,"LASSO",0.376161318356328,-0.223838681643672,200,12
"scenarioB","X_4","weak",0.3,0.75,0.595614647163276,"LASSO",0.445393918576479,-0.304606081423521,200,12
"scenarioB","X_5","indep",0,-0.8,-0.72789279844025,"LASSO",-0.554915062329013,0.245084937670987,200,12
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_8","indep",0,0,NA,"LASSO",-0.0811979069290099,-0.0811979069290099,200,12
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,12
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,12
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0.210450903495129,0.210450903495129,200,12
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,12
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,12
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",-0.0221544472506399,-0.0221544472506399,200,12
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,12
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,12
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,12
"scenarioB","X_1","strong",0.6,0.4,0.291424503913025,"SSL",0,-0.4,200,13
"scenarioB","X_2","strong",0.6,-0.5,-0.443413177651364,"SSL",0,0.5,200,13
"scenarioB","X_3","weak",0.3,0.6,0.684090685741991,"SSL",0.51196255102154,-0.0880374489784603,200,13
"scenarioB","X_4","weak",0.3,0.75,0.59487117469774,"SSL",0.487617748936197,-0.262382251063803,200,13
"scenarioB","X_5","indep",0,-0.8,-0.818946237323003,"SSL",-0.711237145494464,0.0887628545055357,200,13
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,13
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,13
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,13
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,13
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,13
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,13
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,13
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,13
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,13
"scenarioB","X_1","strong",0.6,0.4,0.291424503913025,"LASSO",0,-0.4,200,13
"scenarioB","X_2","strong",0.6,-0.5,-0.443413177651364,"LASSO",-0.0926434740772674,0.407356525922733,200,13
"scenarioB","X_3","weak",0.3,0.6,0.684090685741991,"LASSO",0.474293712312684,-0.125706287687316,200,13
"scenarioB","X_4","weak",0.3,0.75,0.59487117469774,"LASSO",0.409723506283251,-0.340276493716749,200,13
"scenarioB","X_5","indep",0,-0.8,-0.818946237323003,"LASSO",-0.66363320449083,0.13636679550917,200,13
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,13
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,13
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,13
"scenarioB","X_9","indep",0,0,NA,"LASSO",0.0404316303335904,0.0404316303335904,200,13
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,13
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,13
"scenarioB","X_12","indep",0,0,NA,"LASSO",0.121533327043877,0.121533327043877,200,13
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,13
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,13
"scenarioB","X_15","indep",0,0,NA,"LASSO",-0.0896341791765971,-0.0896341791765971,200,13
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,13
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,13
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,13
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,13
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,13
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0.0310878845323253,0.0310878845323253,200,13
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,13
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,13
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,13
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,13
"scenarioB","X_1","strong",0.6,0.4,0.265014324924904,"SSL",0,-0.4,200,14
"scenarioB","X_2","strong",0.6,-0.5,-0.341358362377588,"SSL",-0.15760979502551,0.34239020497449,200,14
"scenarioB","X_3","weak",0.3,0.6,0.502156131782529,"SSL",0.409568976993004,-0.190431023006996,200,14
"scenarioB","X_4","weak",0.3,0.75,0.734840868443377,"SSL",0.67255492804953,-0.0774450719504701,200,14
"scenarioB","X_5","indep",0,-0.8,-0.585459285404249,"SSL",-0.531669970006663,0.268330029993337,200,14
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_9","indep",0,0,NA,"SSL",0.121716112625468,0.121716112625468,200,14
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,14
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,14
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0.106049668710213,0.106049668710213,200,14
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,14
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,14
